name,price,first_name,last_name,above_100
Edgar Ellis,208.6777,Edgar,Ellis,True
Olivia Rivera,104.809494,Olivia,Rivera,True
Kelly Leblanc MD,40.208496,Kelly,Leblanc,False
Jennifer Anderson,17.906334,Jennifer,Anderson,False
Tammy Clark,125.06722,Tammy,Clark,True
Jennifer Marquez,21.636047,Jennifer,Marquez,False
Cory Silva,36.24541,Cory,Silva,False
Mackenzie Moon,264.92688,Mackenzie,Moon,True
Larry Wade,126.30497,Larry,Wade,True
Diana Shaffer,37.504063,Diana,Shaffer,False
Stephen Smith,168.18953,Stephen,Smith,True
Kendra White,265.10855,Kendra,White,True
Lindsey Williamson,280.3954,Lindsey,Williamson,True
Wanda Hale,106.0998,Wanda,Hale,True
Jillian Davies DDS,10.64367,Jillian,Davies,False
Douglas Thomas,119.03826,Douglas,Thomas,True
Jennifer Davis,153.05266,Jennifer,Davis,True
George Holmes,44.386143,George,Holmes,False
Marissa Webster,105.43782,Marissa,Webster,True
Anna Boyle,80.475525,Anna,Boyle,False
Paul Gillespie,174.68158,Paul,Gillespie,True
Autumn Johnston,132.78035,Autumn,Johnston,True
Tracey Norton DDS,118.02253,Tracey,Norton,True
Amy Flynn,128.67398,Amy,Flynn,True
Melissa Davis,72.589775,Melissa,Davis,False
Vincent Mitchell,78.4399,Vincent,Mitchell,False
Gregory Martin,144.69157,Gregory,Martin,True
Robert Coffey Jr.,117.320564,Robert Coffey,Jr.,True
Melissa Montgomery,101.48455,Melissa,Montgomery,True
Krystal Cunningham,296.53607,Krystal,Cunningham,True
Scott Lee,163.48785,Scott,Lee,True
James Murray,28.590258,James,Murray,False
Hunter Stokes,3.5827422,Hunter,Stokes,False
Jasmine Austin,33.90383,Jasmine,Austin,False
Grant Summers,51.780342,Grant,Summers,False
Sarah Spencer DDS,271.60236,Sarah,Spencer,True
Brianna Lewis,192.61768,Brianna,Lewis,True
Mrs. Rhonda Martin DVM,145.64555,Rhonda Martin,DVM,True
Dennis Lawrence Jr.,161.35843,Dennis Lawrence,Jr.,True
Michael Stewart,245.4401,Michael,Stewart,True
William Wilkins,22.905558,William,Wilkins,False
Rebecca Jimenez,142.59074,Rebecca,Jimenez,True
Kathleen Roman,15.101359,Kathleen,Roman,False
Billy Smith,22.531815,Billy,Smith,False
Nicole James,101.91385,Nicole,James,True
Allison Holt,12.79901,Allison,Holt,False
Amanda Johnson,19.174612,Amanda,Johnson,False
Michael Spencer,171.89095,Michael,Spencer,True
Brandi King,30.053667,Brandi,King,False
Alexander King,23.47063,Alexander,King,False
Nicole Sampson,207.63852,Nicole,Sampson,True
Savannah Bell,22.05564,Savannah,Bell,False
Jessica Harris MD,103.70311,Jessica,Harris,True
Lauren Gallagher,266.2156,Lauren,Gallagher,True
Jack Townsend,93.277916,Jack,Townsend,False
Jamie Nguyen,228.99533,Jamie,Nguyen,True
Ann Price,266.323,Ann,Price,True
Michael Rodriguez,224.04529,Michael,Rodriguez,True
Heather Davidson,219.83379,Heather,Davidson,True
Marie Green,146.64067,Marie,Green,True
Lori Tapia,147.34229,Lori,Tapia,True
Kayla Alvarado,127.24104,Kayla,Alvarado,True
Susan Crosby,200.3653,Susan,Crosby,True
Nathan Harris,163.87311,Nathan,Harris,True
Michael Daniel,4.5822883,Michael,Daniel,False
Ashley Jones,53.149433,Ashley,Jones,False
John Wright,91.35593,John,Wright,False
Melissa Jordan,294.21542,Melissa,Jordan,True
Carrie Jackson,232.6768,Carrie,Jackson,True
Rebecca Anderson,183.17024,Rebecca,Anderson,True
Paul Powell,105.11622,Paul,Powell,True
Shawn Baxter,81.03528,Shawn,Baxter,False
Sarah Wright,141.01018,Sarah,Wright,True
Kimberly Romero,235.62408,Kimberly,Romero,True
Matthew Washington,186.50449,Matthew,Washington,True
Kirk Hayden,148.25018,Kirk,Hayden,True
Traci Kelley,41.562984,Traci,Kelley,False
Isabella Chen,129.69211,Isabella,Chen,True
Melanie Salazar,292.8461,Melanie,Salazar,True
Stephanie Lewis,76.43123,Stephanie,Lewis,False
Christopher Hensley,249.15565,Christopher,Hensley,True
Terry Vincent,242.9859,Terry,Vincent,True
Jason Alvarado,95.92027,Jason,Alvarado,False
Michelle Evans,257.2373,Michelle,Evans,True
Dennis Benitez,87.119804,Dennis,Benitez,False
Troy Garcia,181.40546,Troy,Garcia,True
Albert Davila,113.21098,Albert,Davila,True
Candice Rivera,42.88132,Candice,Rivera,False
Cole Edwards,244.07793,Cole,Edwards,True
Danielle Johnson,31.630415,Danielle,Johnson,False
Justin Ramirez,146.3465,Justin,Ramirez,True
Elizabeth Griffith,205.77838,Elizabeth,Griffith,True
Kristin Clay,260.34747,Kristin,Clay,True
Joseph White,65.207535,Joseph,White,False
Marissa Holmes,59.4024,Marissa,Holmes,False
Michelle Hamilton,91.62237,Michelle,Hamilton,False
Christopher Alvarez,126.02526,Christopher,Alvarez,True
Craig Hogan,136.71269,Craig,Hogan,True
Melissa Castillo,281.1608,Melissa,Castillo,True
Maria Williams,10.212926,Maria,Williams,False
Vanessa Thomas,20.580841,Vanessa,Thomas,False
Gary Obrien,53.39582,Gary,Obrien,False
Melissa Holt,252.28185,Melissa,Holt,True
Eric Valenzuela,176.52776,Eric,Valenzuela,True
Anthony Hardy,4.9027257,Anthony,Hardy,False
Mrs. Karen Johnson,49.410294,Karen,Johnson,False
Richard Hunt,249.7512,Richard,Hunt,True
Karen Robertson,1.7109675,Karen,Robertson,False
Adam Jones,56.93252,Adam,Jones,False
Jonathan Fuller,14.719216,Jonathan,Fuller,False
Jason Harris,151.43059,Jason,Harris,True
Danielle Hill,179.8454,Danielle,Hill,True
Seth Freeman,224.55263,Seth,Freeman,True
Joseph Davis,97.09677,Joseph,Davis,False
Sonya Reyes,209.98553,Sonya,Reyes,True
Michael Castro,243.17863,Michael,Castro,True
Jonathan Collins,101.46207,Jonathan,Collins,True
Eric Hayes,279.9733,Eric,Hayes,True
Eric Moore,77.420586,Eric,Moore,False
Veronica Estes,270.82324,Veronica,Estes,True
Timothy Aguilar,133.11356,Timothy,Aguilar,True
Taylor Hunt,138.20421,Taylor,Hunt,True
Michael Clarke,128.95323,Michael,Clarke,True
Cheryl Morse,275.76126,Cheryl,Morse,True
Jose Page,184.05891,Jose,Page,True
Matthew Kramer,265.39178,Matthew,Kramer,True
Regina Barrera,185.21341,Regina,Barrera,True
Dr. Sean George,53.763042,Sean,George,False
Cody Hernandez,180.9266,Cody,Hernandez,True
Hunter Smith,175.21815,Hunter,Smith,True
Andrea Burke,256.30264,Andrea,Burke,True
Elizabeth Patterson,290.11298,Elizabeth,Patterson,True
Austin Rhodes,158.11824,Austin,Rhodes,True
Maurice Thompson,224.12654,Maurice,Thompson,True
Richard Martinez,86.96424,Richard,Martinez,False
Brian Hernandez,42.670254,Brian,Hernandez,False
Samantha Shields,149.89522,Samantha,Shields,True
Joseph Walker,282.0494,Joseph,Walker,True
Tracy Hernandez,215.0596,Tracy,Hernandez,True
Vicki Fox,41.512505,Vicki,Fox,False
Louis Campos,277.90625,Louis,Campos,True
Justin Scott,208.06601,Justin,Scott,True
Megan Vaughn,289.95642,Megan,Vaughn,True
Mary Hughes,15.213739,Mary,Hughes,False
Anita Fleming,58.247425,Anita,Fleming,False
Alyssa Melendez,273.65933,Alyssa,Melendez,True
Joshua Foster DDS,253.40938,Joshua,Foster,True
Lisa Smith,203.96114,Lisa,Smith,True
Kathy Lee,265.4463,Kathy,Lee,True
Bethany Park,233.68916,Bethany,Park,True
Joshua Butler,239.82138,Joshua,Butler,True
Danielle Potter,204.53854,Danielle,Potter,True
Kenneth Robinson,152.78407,Kenneth,Robinson,True
Eric Pineda,111.04793,Eric,Pineda,True
James Dorsey,68.90463,James,Dorsey,False
Michael Miller,129.60495,Michael,Miller,True
Danielle Martinez,45.949387,Danielle,Martinez,False
Gary Young,212.29823,Gary,Young,True
Lisa Decker,275.71588,Lisa,Decker,True
Kayla Randolph,232.82202,Kayla,Randolph,True
Peggy Thompson,124.46648,Peggy,Thompson,True
Alex Cooper,170.20534,Alex,Cooper,True
Joanne Wilson,229.61368,Joanne,Wilson,True
Maria Adams,141.71286,Maria,Adams,True
Julie Horton,276.58163,Julie,Horton,True
Jeffrey Galvan,210.5062,Jeffrey,Galvan,True
Christopher Johnson,268.63028,Christopher,Johnson,True
Jennifer Arias,59.59468,Jennifer,Arias,False
Jocelyn Bell,84.95455,Jocelyn,Bell,False
Eric Brown,133.40073,Eric,Brown,True
Devon Wright,29.215769,Devon,Wright,False
Rodney Robles,158.98389,Rodney,Robles,True
Kara Austin,271.46725,Kara,Austin,True
Jeffrey Tanner,203.74332,Jeffrey,Tanner,True
Shaun Nunez,153.19876,Shaun,Nunez,True
Daniel Mccall,143.2715,Daniel,Mccall,True
Frank Owen,233.20154,Frank,Owen,True
Beth Johnson,128.79236,Beth,Johnson,True
Joshua Clark,190.91136,Joshua,Clark,True
Gary Jones,52.316624,Gary,Jones,False
Nancy Brown,115.958405,Nancy,Brown,True
Megan Roach,18.682394,Megan,Roach,False
Lucas Ross,221.12695,Lucas,Ross,True
Jerry Tucker,29.951992,Jerry,Tucker,False
Timothy Robles,76.08225,Timothy,Robles,False
Christopher Goodwin,78.12233,Christopher,Goodwin,False
Philip Wilson,22.843132,Philip,Wilson,False
Carrie Davis,295.04813,Carrie,Davis,True
Michael Daniel,229.95158,Michael,Daniel,True
Bryan Valenzuela,236.14938,Bryan,Valenzuela,True
Mrs. Robin Garner,79.14738,Robin,Garner,False
Angel Thompson,284.7302,Angel,Thompson,True
Christopher Morgan,216.01314,Christopher,Morgan,True
Brittany Walker,163.11078,Brittany,Walker,True
Shelby Mann,110.90218,Shelby,Mann,True
Jodi Wells,44.017345,Jodi,Wells,False
Terri Gibson,92.36081,Terri,Gibson,False
Vanessa Hernandez,105.25345,Vanessa,Hernandez,True
Maria Russell,114.14527,Maria,Russell,True
Stacy Moses,126.65047,Stacy,Moses,True
Amanda Schneider,288.47168,Amanda,Schneider,True
Catherine Lopez,182.01712,Catherine,Lopez,True
Amanda White,12.318897,Amanda,White,False
Karina Spencer,128.149,Karina,Spencer,True
Deborah Warren,139.7675,Deborah,Warren,True
Erica Dixon,168.60315,Erica,Dixon,True
Barbara Gray,140.74667,Barbara,Gray,True
Deanna Watson,264.5412,Deanna,Watson,True
Michael Cox,136.78648,Michael,Cox,True
Amy Myers,92.16017,Amy,Myers,False
Patrick Hunter,170.41345,Patrick,Hunter,True
Marvin Murphy,212.41525,Marvin,Murphy,True
Janice Graves,223.70377,Janice,Graves,True
Brooke Pierce,171.93831,Brooke,Pierce,True
Adam Wells,280.26025,Adam,Wells,True
Amanda Atkins,283.42685,Amanda,Atkins,True
Gary Ruiz,132.50482,Gary,Ruiz,True
Tina Wallace,72.91326,Tina,Wallace,False
Casey Oconnell,16.79606,Casey,Oconnell,False
Nancy Mendoza,281.38904,Nancy,Mendoza,True
Luis Nguyen,34.198273,Luis,Nguyen,False
William Graves,111.50164,William,Graves,True
Sean Brennan,269.22867,Sean,Brennan,True
Matthew Sellers,53.503494,Matthew,Sellers,False
Dorothy Bradley,199.45961,Dorothy,Bradley,True
Haley Flores,252.29141,Haley,Flores,True
Melissa Johnson,32.704678,Melissa,Johnson,False
Samuel Tran,199.88641,Samuel,Tran,True
Amanda Patterson,49.033257,Amanda,Patterson,False
Albert Roach,183.3743,Albert,Roach,True
Jamie Huffman,36.83994,Jamie,Huffman,False
James Hamilton,265.63022,James,Hamilton,True
Joseph Bird,18.060448,Joseph,Bird,False
Sarah Contreras,141.41414,Sarah,Contreras,True
Joshua House,65.77032,Joshua,House,False
Tamara Molina,255.25357,Tamara,Molina,True
Max Maxwell,240.0443,Max,Maxwell,True
Jason Daniels,269.6366,Jason,Daniels,True
Jordan Coleman,250.09741,Jordan,Coleman,True
Jasmine Jones,33.932816,Jasmine,Jones,False
Jessica Garcia,231.88031,Jessica,Garcia,True
Aaron George,138.81271,Aaron,George,True
Chelsey Anderson,41.350533,Chelsey,Anderson,False
Rebecca Perez,146.23138,Rebecca,Perez,True
Duane Thompson,75.06434,Duane,Thompson,False
Curtis Clayton,138.05634,Curtis,Clayton,True
George Gonzalez,221.57379,George,Gonzalez,True
Casey Ford,94.188065,Casey,Ford,False
Margaret Johnston,61.245995,Margaret,Johnston,False
Eric Mcclure,238.87753,Eric,Mcclure,True
Nathan Taylor,4.820334,Nathan,Taylor,False
Kayla Parker,222.36008,Kayla,Parker,True
Doris Obrien,206.94933,Doris,Obrien,True
Brooke Taylor,34.74615,Brooke,Taylor,False
Kathryn Garrett,266.1885,Kathryn,Garrett,True
John Cruz,205.14067,John,Cruz,True
Christina Cannon,98.59415,Christina,Cannon,False
Susan Lewis,269.33237,Susan,Lewis,True
Pamela Sanchez,193.77808,Pamela,Sanchez,True
Ms. Stacey Wiley DDS,200.39043,Stacey,Wiley,True
Melissa Johnson DDS,201.45094,Melissa,Johnson,True
Lori Morris,38.04761,Lori,Morris,False
Daniel Soto,225.16214,Daniel,Soto,True
Karl Davis,92.08925,Karl,Davis,False
Lisa Graves,122.856415,Lisa,Graves,True
Eric Ray,178.34409,Eric,Ray,True
Mark Garcia,229.24702,Mark,Garcia,True
Allison Alvarez,275.30246,Allison,Alvarez,True
Rachel Williams,44.817154,Rachel,Williams,False
Linda Mitchell,47.444687,Linda,Mitchell,False
David Shelton,158.70848,David,Shelton,True
Vanessa Long,121.74497,Vanessa,Long,True
Misty Martin,176.931,Misty,Martin,True
Daniel Gregory,132.89105,Daniel,Gregory,True
Mitchell Jones,253.97168,Mitchell,Jones,True
Dawn Scott,246.03613,Dawn,Scott,True
Emily Horn,287.46664,Emily,Horn,True
Catherine George,14.61492,Catherine,George,False
Hunter Carlson,218.09776,Hunter,Carlson,True
Thomas Baldwin,275.41455,Thomas,Baldwin,True
Amy Sellers,91.873505,Amy,Sellers,False
Alicia Clark,241.58592,Alicia,Clark,True
Sara Lewis,158.86385,Sara,Lewis,True
Ashley Lopez,77.89294,Ashley,Lopez,False
Terry Alvarado,161.94981,Terry,Alvarado,True
Danielle Sandoval,83.13646,Danielle,Sandoval,False
Jesse Jones,214.80296,Jesse,Jones,True
Lisa Hess,133.2038,Lisa,Hess,True
Christina Mason,284.4864,Christina,Mason,True
Mary Bell,32.088898,Mary,Bell,False
Martin Ramirez,1.1092124,Martin,Ramirez,False
Stacy Smith,161.82607,Stacy,Smith,True
Carla Rodriguez,113.14545,Carla,Rodriguez,True
Johnny Stout,134.00224,Johnny,Stout,True
Mrs. Jennifer Rodriguez,256.01544,Jennifer,Rodriguez,True
Michelle Thompson,196.67546,Michelle,Thompson,True
Lisa Lyons,148.95598,Lisa,Lyons,True
Michael Coleman,262.20908,Michael,Coleman,True
Lindsey Williams,99.95621,Lindsey,Williams,False
Karen Hoffman,186.10461,Karen,Hoffman,True
Jenny Jones,189.55771,Jenny,Jones,True
Steven Knight,282.99576,Steven,Knight,True
Michael Franklin,116.87426,Michael,Franklin,True
Mason Ross DDS,235.55492,Mason,Ross,True
Terry Levine,151.52206,Terry,Levine,True
Catherine Fletcher,36.59268,Catherine,Fletcher,False
Deanna Jones,196.94061,Deanna,Jones,True
Christopher Mitchell,22.420471,Christopher,Mitchell,False
John Owens,191.44342,John,Owens,True
Stephanie Davis,287.19916,Stephanie,Davis,True
Joseph Ford,264.9355,Joseph,Ford,True
Matthew Russell,141.2493,Matthew,Russell,True
Danielle Burke,75.90363,Danielle,Burke,False
Stephanie Cunningham,220.99399,Stephanie,Cunningham,True
Brian Proctor,263.63583,Brian,Proctor,True
Michael Swanson,291.57135,Michael,Swanson,True
Daniel Santos,49.26348,Daniel,Santos,False
April Hoffman,203.48558,April,Hoffman,True
Stephanie Thomas,249.66672,Stephanie,Thomas,True
Brianna Garcia,183.33223,Brianna,Garcia,True
Shannon Berger,125.25978,Shannon,Berger,True
Mrs. Kathleen Mays,238.1656,Kathleen,Mays,True
Michelle Park,150.40012,Michelle,Park,True
Laura Reynolds,20.089245,Laura,Reynolds,False
Ashley Kaiser,218.3995,Ashley,Kaiser,True
Reginald Owens,46.553288,Reginald,Owens,False
Michael Conway,84.09316,Michael,Conway,False
Sheila Pham,5.7132316,Sheila,Pham,False
Christie Smith,70.217354,Christie,Smith,False
Allison Carroll,27.656847,Allison,Carroll,False
Donna Perez,187.32794,Donna,Perez,True
Sierra Richmond,299.44922,Sierra,Richmond,True
Steven Wallace,173.00256,Steven,Wallace,True
Jeremy Thompson,106.61026,Jeremy,Thompson,True
Jennifer Mccormick,142.75647,Jennifer,Mccormick,True
Eric Garcia,27.564505,Eric,Garcia,False
Matthew Beasley,248.99274,Matthew,Beasley,True
Jason Robinson,249.45503,Jason,Robinson,True
Vicki Espinoza,285.9639,Vicki,Espinoza,True
Steven Snyder,182.03516,Steven,Snyder,True
Michelle Randolph,70.72106,Michelle,Randolph,False
Michelle Francis,10.015418,Michelle,Francis,False
Steven Baker,293.75052,Steven,Baker,True
Zachary Johnson,36.97003,Zachary,Johnson,False
Marc Velasquez,174.39018,Marc,Velasquez,True
John Carr,50.117462,John,Carr,False
Kimberly Castillo,243.87367,Kimberly,Castillo,True
Jay Lopez,286.8001,Jay,Lopez,True
Amanda Bridges,81.85722,Amanda,Bridges,False
Jessica Swanson,60.96199,Jessica,Swanson,False
Jose Gonzalez,77.844284,Jose,Gonzalez,False
Teresa Wright DVM,67.202896,Teresa Wright,DVM,False
Michael Gutierrez,185.8465,Michael,Gutierrez,True
Hannah Marshall,251.87979,Hannah,Marshall,True
Janice Davis,290.37674,Janice,Davis,True
Jessica Crawford,254.21614,Jessica,Crawford,True
Brian Bean,293.17685,Brian,Bean,True
Edward Perez,217.69478,Edward,Perez,True
Adam Miller,49.280815,Adam,Miller,False
Veronica Gray,140.99452,Veronica,Gray,True
Linda Turner,238.5613,Linda,Turner,True
Debra Roberts,69.389496,Debra,Roberts,False
David Sampson,77.05305,David,Sampson,False
Sarah Cochran,138.6132,Sarah,Cochran,True
Regina Holland,151.20117,Regina,Holland,True
Mario Ortiz,27.084429,Mario,Ortiz,False
Maria Gonzalez,164.64404,Maria,Gonzalez,True
Albert Perez,163.19807,Albert,Perez,True
Daisy Mccarthy,87.96439,Daisy,Mccarthy,False
Anna Leonard,75.54719,Anna,Leonard,False
Catherine Mosley,188.34906,Catherine,Mosley,True
April Miranda,82.646515,April,Miranda,False
Michael Walker,288.92947,Michael,Walker,True
Abigail Lam,255.37221,Abigail,Lam,True
Alan Graham,92.78682,Alan,Graham,False
Jennifer Diaz,77.8548,Jennifer,Diaz,False
Sean Rogers,186.39265,Sean,Rogers,True
Anthony Jackson,200.01259,Anthony,Jackson,True
William Taylor,117.96943,William,Taylor,True
Richard Robinson,200.91087,Richard,Robinson,True
Nicholas Barnes,219.40039,Nicholas,Barnes,True
Brittany Austin,233.73524,Brittany,Austin,True
Robin Schmidt,96.698265,Robin,Schmidt,False
Kendra Monroe,226.00078,Kendra,Monroe,True
Nancy Grant,23.798298,Nancy,Grant,False
Nicole Grant,155.98451,Nicole,Grant,True
Courtney Thompson,52.85276,Courtney,Thompson,False
Jeanette Washington,291.52554,Jeanette,Washington,True
James Yates,224.87361,James,Yates,True
Justin Knox MD,115.975174,Justin,Knox,True
Melissa Thompson,200.86162,Melissa,Thompson,True
Steven Lee,140.35785,Steven,Lee,True
Allison Fisher,231.49385,Allison,Fisher,True
Mark Phillips,197.25172,Mark,Phillips,True
Elijah Harrison,151.58047,Elijah,Harrison,True
Paul Farley,9.419976,Paul,Farley,False
Jennifer Cole,47.395454,Jennifer,Cole,False
Michael Tucker,146.74788,Michael,Tucker,True
David Steele,276.1641,David,Steele,True
Monica Hodges,203.31305,Monica,Hodges,True
Scott Wallace,23.24586,Scott,Wallace,False
Antonio Paul DDS,93.39603,Antonio,Paul,False
Melissa Wright,68.62696,Melissa,Wright,False
Stephanie Price,27.227652,Stephanie,Price,False
Denise Kennedy,233.46654,Denise,Kennedy,True
Melissa Walsh,177.8588,Melissa,Walsh,True
Leslie Spence,156.2012,Leslie,Spence,True
Dr. Rachel Walker,144.43953,Rachel,Walker,True
Donald Horn,13.063472,Donald,Horn,False
Christopher Rojas,94.088066,Christopher,Rojas,False
Robert Crawford,216.65308,Robert,Crawford,True
Larry Brown,174.18073,Larry,Brown,True
Becky Swanson,245.85461,Becky,Swanson,True
Gary Howard,25.939753,Gary,Howard,False
Christopher Marks,111.846794,Christopher,Marks,True
Bonnie Alexander,136.6296,Bonnie,Alexander,True
Brandon Stevens,77.20692,Brandon,Stevens,False
Lori Guerra,99.72772,Lori,Guerra,False
Michele Alvarado,243.9872,Michele,Alvarado,True
Christine Lee,8.80934,Christine,Lee,False
Jamie Fry,159.70673,Jamie,Fry,True
Christopher Perez,102.94358,Christopher,Perez,True
Matthew Carter,194.28732,Matthew,Carter,True
Jason Hunter,78.76406,Jason,Hunter,False
Tyler Henry,186.96245,Tyler,Henry,True
Tiffany Harris,17.696592,Tiffany,Harris,False
Matthew Young MD,39.12255,Matthew,Young,False
Juan Brewer,152.96248,Juan,Brewer,True
Mark Riggs,44.175842,Mark,Riggs,False
Brittany Stewart,273.53073,Brittany,Stewart,True
Terry Davis,271.77936,Terry,Davis,True
Jessica Oneill,157.51312,Jessica,Oneill,True
Kimberly Ortiz,55.25094,Kimberly,Ortiz,False
Zoe Walls,248.86661,Zoe,Walls,True
Sara Wallace,155.87943,Sara,Wallace,True
Nicole Jenkins,291.51212,Nicole,Jenkins,True
Austin Kelly,85.875725,Austin,Kelly,False
Sarah Knox,169.15862,Sarah,Knox,True
Alison Carroll,115.34013,Alison,Carroll,True
Robert Buchanan,163.32603,Robert,Buchanan,True
Penny Wilson,178.79698,Penny,Wilson,True
Leslie Perez,77.95376,Leslie,Perez,False
Brittney Marquez,149.17725,Brittney,Marquez,True
Andrew Bird,265.9158,Andrew,Bird,True
Maria Hughes,12.570403,Maria,Hughes,False
Clayton Williams,31.850548,Clayton,Williams,False
Mary Pittman,92.025406,Mary,Pittman,False
James Garner,81.966095,James,Garner,False
Randy Middleton,117.092896,Randy,Middleton,True
Alexis Gardner,83.35924,Alexis,Gardner,False
Laurie Garner,145.06032,Laurie,Garner,True
Danny Bush,111.99769,Danny,Bush,True
Joseph Smith,291.08002,Joseph,Smith,True
Edgar Armstrong,185.9187,Edgar,Armstrong,True
Samantha Scott,97.874214,Samantha,Scott,False
Troy Coleman,74.57492,Troy,Coleman,False
Brian Young,130.99747,Brian,Young,True
Timothy Perez,113.65746,Timothy,Perez,True
Sierra Nguyen,110.848175,Sierra,Nguyen,True
Cynthia Murphy,296.0078,Cynthia,Murphy,True
Julie Diaz,269.4894,Julie,Diaz,True
Andrew Silva,46.1564,Andrew,Silva,False
Gary Costa,287.0366,Gary,Costa,True
Jasmine Berg,127.14264,Jasmine,Berg,True
Glenda Brown,85.60392,Glenda,Brown,False
Jonathan Boone,172.46245,Jonathan,Boone,True
Cynthia Jimenez,51.809963,Cynthia,Jimenez,False
Cynthia Morgan,283.3294,Cynthia,Morgan,True
